,GROUP,CATEGORY,BUDGET >5 MLN,BUDGET MLN,DATE START PLAN,DATE END PLAN,DURATION PLAN,DURATION >30,COMPLIANCE STRATEGY,AUTHORIZATION,FINISH FACT,REQUIREMENTS LAW,PM NAME,SPONSOR NAME,DAYS
733,KR,STRAT,0,2.35,2015-09-24,2016-07-04,9,0,1,1,1,0,George H.,Fred В.,284
734,OB,USUAL,0,2.46,2014-07-19,2014-09-28,2,0,1,1,1,0,Maryam E.,Fred В.,71
735,РP,STRAT,0,1.4,2015-05-21,2016-05-08,11,0,1,1,1,0,Harry D.,Chris K.,353
736,РP,USUAL,0,1.03,2018-01-11,2019-08-31,19,0,1,1,1,0,William T.,Jerry H.,597
737,РP,USUAL,0,1.01,2015-10-07,2016-06-21,8,0,1,1,1,0,Ethan K.,Michael J.,258
738,OB,USUAL,0,2.41,2015-04-11,2019-05-18,49,1,0,0,1,0,Heidi P.,Dave P.,1498
739,KR,USUAL,0,1.01,2017-09-25,2018-10-14,12,0,1,1,1,0,William T.,Dave P.,384
740,UB,USUAL,0,4.02,2015-02-17,2015-06-01,3,0,1,1,1,0,William T.,Dave P.,104
741,MM,USUAL,0,1.04,2015-07-03,2018-10-22,39,1,1,1,1,0,Oscar E.,Jerry H.,1207
742,РP,STRAT,0,1.01,2015-08-30,2016-04-11,7,0,1,1,1,0,Bethany S.,Jerry H.,225
743,FI,USUAL,1,6.38,2015-09-12,2016-07-05,9,0,1,1,1,0,Charlie S.,Dave P.,297
744,SР,STRAT,0,1.33,2016-06-12,2017-01-19,7,0,1,1,1,0,Alice D.,Martin S.,221
745,MM,USUAL,0,1.77,2020-06-19,2021-04-24,10,0,0,1,1,0,Harry D.,Dave P.,309
746,OB,USUAL,0,2.01,2014-05-18,2016-06-08,24,0,0,1,1,0,George H.,Jerry H.,752
747,MM,USUAL,0,1.01,2014-04-18,2014-12-05,7,0,1,1,1,0,Harry D.,Fred В.,231
748,РP,STRAT,0,1.03,2014-11-21,2015-10-28,11,0,1,1,1,0,Charlie S.,Dave P.,341
749,FI,USUAL,0,3.85,2014-10-17,2017-06-30,32,1,0,1,0,0,William T.,Jerry H.,987
750,РP,USUAL,0,3.89,2015-09-27,2016-07-31,10,0,1,1,0,0,Freya P.,Fred В.,308
751,РP,USUAL,0,1.94,2016-04-07,2016-09-30,5,0,1,1,0,0,Jack V.,Michael J.,176
752,РP,USUAL,0,1.32,2015-07-24,2016-01-14,5,0,0,1,0,0,William T.,Martin S.,174
753,MM,STRAT,0,1.62,2015-09-18,2018-10-17,36,1,0,1,1,0,Jack V.,Chris K.,1125
754,РP,USUAL,0,2.54,2016-01-19,2018-06-19,28,0,1,1,1,0,William T.,Dave P.,882
755,MM,USUAL,0,2.44,2015-07-16,2015-09-25,2,0,0,1,1,0,Jacob G.,Jerry H.,71
756,FI,USUAL,0,1.01,2014-04-08,2015-04-20,12,0,0,1,1,0,Samuel.J.,Michael J.,377
757,FI,STRAT,0,1.68,2018-06-26,2018-11-08,4,0,1,1,1,0,Ethan K.,Michael J.,135
758,OB,STRAT,0,3.68,2017-08-08,2017-11-29,3,0,1,1,0,0,Oscar E.,Martin S.,113
759,РP,USUAL,0,1.06,2014-11-14,2015-06-25,7,0,0,1,1,0,Joseph N.,Jerry H.,223
760,OB,STRAT,0,1.65,2014-03-17,2014-07-08,3,0,1,1,0,0,Ellie E.,Fred В.,113
761,MM,STRAT,0,1.63,2015-01-10,2015-06-10,4,0,1,1,0,0,Jacob G.,Dave P.,151
762,UP,USUAL,0,3.8,2014-09-09,2015-12-17,15,0,0,1,1,0,Freya P.,Martin S.,464
763,UP,STRAT,0,1.01,2015-09-10,2017-05-28,20,0,1,1,1,0,Alfie R.,Chris K.,626
764,РP,USUAL,0,1.01,2015-01-09,2016-10-16,21,0,0,1,1,0,George H.,Fred В.,646
765,OB,USUAL,0,2.56,2017-05-03,2018-03-16,10,0,1,1,0,0,George H.,Dave P.,317
766,РP,USUAL,0,3.4,2015-08-23,2016-02-20,5,0,1,1,0,0,Ethan K.,Dave P.,181
767,РP,USUAL,0,1.01,2015-01-30,2017-01-16,23,0,1,1,1,0,Maryam E.,Jerry H.,717
768,РP,USUAL,0,1.43,2016-03-24,2017-01-13,9,0,1,1,0,0,Paige H.,Dave P.,295
769,РP,USUAL,1,10.89,2016-09-03,2018-05-20,20,0,0,1,0,0,George H.,Fred В.,624
770,РP,USUAL,0,1.91,2015-04-20,2016-10-30,18,0,1,1,1,0,Ellie E.,Fred В.,559
771,РP,USUAL,0,1.01,2015-04-19,2016-02-16,9,0,1,1,0,0,Jack V.,Martin S.,303
772,KR,USUAL,0,2.27,2017-05-07,2019-09-15,28,0,1,1,1,0,William T.,Martin S.,861
773,РP,STRAT,0,3.69,2014-11-11,2021-03-16,76,1,0,1,0,0,Chloe L.,Dave P.,2317
774,OB,STRAT,0,1.16,2019-10-16,2021-03-31,17,0,0,1,1,0,William T.,Dave P.,532
775,MM,USUAL,0,1.43,2015-02-05,2015-12-05,9,0,0,1,1,0,Chloe L.,Brad P.,303
776,РP,USUAL,0,1.03,2017-07-23,2019-06-26,23,0,1,1,1,0,Samuel.J.,Dave P.,703
777,РP,USUAL,0,1.25,2016-03-04,2018-03-25,24,0,1,1,0,0,Oscar E.,Jerry H.,751
778,РP,USUAL,0,1.01,2014-11-09,2016-02-15,15,0,1,1,0,0,William T.,Dave P.,463
779,UB,STRAT,0,1.01,2016-10-29,2017-06-08,7,0,1,1,1,0,Chloe L.,Dave P.,222
780,MM,USUAL,0,1.01,2015-09-07,2016-05-18,8,0,1,1,0,0,Harry D.,Dave P.,254
781,OB,USUAL,0,1.01,2018-04-21,2018-09-25,5,0,1,1,0,0,Oscar E.,Dave P.,157
782,РP,USUAL,0,1.48,2016-04-17,2016-11-12,6,0,1,1,0,0,Ethan K.,Chris K.,209
783,MM,USUAL,0,1.12,2015-12-06,2019-09-22,45,1,1,1,1,0,William T.,Jerry H.,1386
784,OB,USUAL,0,1.01,2015-08-18,2016-06-23,10,0,1,1,0,0,Maryam E.,Dave P.,310
785,KR,USUAL,0,2.4,2016-08-28,2017-01-10,4,0,0,1,1,0,William T.,Chris K.,135
786,РP,USUAL,0,4.49,2015-09-23,2016-09-22,11,0,1,0,0,0,Charlie S.,Fred В.,365
787,MM,USUAL,0,1.26,2015-06-16,2015-08-26,2,0,1,1,1,0,Charlie S.,Dave P.,71
788,MM,USUAL,0,2.92,2015-08-07,2016-06-22,10,0,1,1,1,0,Scarlett Y.,Brad P.,320
789,MM,STRAT,0,1.21,2015-10-20,2016-11-27,13,0,1,1,1,0,Alfie R.,Martin S.,404
790,РP,STRAT,0,1.01,2015-03-14,2015-10-29,7,0,1,1,1,0,Thomas M.,Dave P.,229
791,MM,USUAL,0,1.01,2015-05-10,2016-06-20,13,0,0,1,1,0,Heidi P.,Jerry H.,407
792,SР,USUAL,0,1.01,2016-06-16,2018-06-26,24,0,1,1,1,0,Harry D.,Dave P.,740
793,РP,STRAT,0,1.75,2015-07-16,2016-04-13,8,0,1,1,1,0,Oscar E.,Dave P.,272
794,РP,USUAL,0,1.78,2015-05-15,2017-01-21,20,0,1,1,1,0,William T.,Martin S.,617
795,РP,USUAL,0,1.01,2013-11-18,2016-09-13,33,1,1,1,1,0,William T.,Dave P.,1030
796,MM,USUAL,0,1.68,2014-10-20,2015-12-02,13,0,1,1,1,0,Thomas M.,Michael J.,408
797,РP,USUAL,0,3.14,2015-09-09,2017-06-03,20,0,0,1,1,0,Noah O.,Jerry H.,633
798,РP,USUAL,0,1.54,2016-09-27,2018-03-04,17,0,1,1,1,0,Charlie S.,Jerry H.,523
799,MM,STRAT,0,1.73,2015-08-15,2015-11-06,2,0,1,1,1,0,Oscar E.,Dave P.,83
800,MM,USUAL,0,1.37,2017-01-11,2017-09-27,8,0,1,1,1,0,William T.,Dave P.,259
801,РP,USUAL,0,1.01,2015-03-28,2015-08-15,4,0,1,1,1,0,William T.,Brad P.,140
802,SР,STRAT,0,1.21,2014-09-14,2016-02-17,17,0,0,1,1,0,Scarlett Y.,Jerry H.,521
803,SР,USUAL,0,2.01,2014-11-18,2015-06-04,6,0,1,1,1,0,Harry D.,Jerry H.,198
804,РP,USUAL,0,1.52,2015-07-16,2016-07-08,11,0,1,1,1,0,Paige H.,Martin S.,358
805,MM,USUAL,0,1.01,2015-12-05,2016-08-05,8,0,1,1,0,0,Maryam E.,Jerry H.,244
806,MM,USUAL,0,1.02,2016-01-25,2016-10-03,8,0,0,1,1,0,William T.,Chris K.,252
807,OB,USUAL,0,3.5,2015-12-19,2018-03-20,27,0,1,1,1,0,Harry D.,Chris K.,822
808,UB,STRAT,0,1.59,2016-03-26,2017-02-02,10,0,1,1,1,0,Harry D.,Jerry H.,313
809,MM,USUAL,0,2.01,2015-11-18,2016-11-23,12,0,1,1,0,0,Harry D.,Dave P.,371
810,UP,STRAT,0,1.1,2014-11-12,2015-07-08,7,0,1,1,1,0,William T.,Dave P.,238
811,MM,USUAL,0,1.01,2015-11-22,2017-03-08,15,0,1,1,0,0,James D.,Jerry H.,472
812,MM,USUAL,0,1.64,2023-11-10,2024-08-13,9,0,1,1,1,0,William T.,Jerry H.,277
813,РP,STRAT,0,1.44,2020-07-24,2022-03-19,19,0,1,1,0,0,Charlie S.,Jerry H.,603
814,MM,USUAL,0,1.05,2017-10-29,2018-07-22,8,0,1,1,1,0,Ellie E.,Dave P.,266
815,UP,STRAT,0,1.01,2015-06-18,2016-08-18,14,0,0,1,1,0,Isabelle U.,Brad P.,427
816,MM,STRAT,0,2.98,2014-05-02,2019-06-10,61,1,1,1,1,0,William T.,Jerry H.,1865
817,MM,USUAL,0,1.17,2014-01-27,2014-11-03,9,0,0,1,0,0,Jacob G.,Dave P.,280
818,UB,USUAL,0,3.38,2014-06-14,2016-08-02,25,0,0,1,0,0,Charlie S.,Dave P.,780
819,РP,USUAL,0,1.23,2014-08-14,2021-01-13,77,1,1,1,1,0,Alice D.,Jerry H.,2344
820,UP,USUAL,0,1.01,2014-03-21,2017-06-03,38,1,1,1,1,0,James D.,Michael J.,1170
821,OB,USUAL,0,1.18,2014-11-10,2016-10-04,22,0,1,1,1,0,Samuel.J.,Dave P.,694
822,FI,STRAT,0,2.81,2016-05-28,2022-10-28,77,1,1,0,1,0,Oscar E.,Jerry H.,2344
823,OB,USUAL,0,3.17,2013-12-02,2020-05-03,77,1,1,1,1,0,William T.,Fred В.,2344
824,OB,USUAL,0,1.01,2015-04-26,2015-11-03,6,0,1,1,1,0,Oscar E.,Michael J.,191
825,MM,USUAL,0,1.17,2014-12-06,2015-10-17,10,0,1,1,1,0,Harry D.,Michael J.,315
826,РP,USUAL,0,1.75,2014-10-18,2016-02-27,16,0,1,1,1,0,Freya P.,Dave P.,497
827,РP,USUAL,0,1.01,2017-05-25,2018-06-04,12,0,0,1,1,0,Bethany S.,Fred В.,375
828,OB,USUAL,0,2.29,2014-12-30,2017-02-05,25,0,0,1,1,0,Jacob G.,Dave P.,768
829,MM,USUAL,0,3.53,2014-01-15,2015-10-09,20,0,1,1,1,0,Oscar E.,Dave P.,632
830,MM,USUAL,0,1.05,2015-12-25,2017-05-06,16,0,1,0,1,0,William T.,Jerry H.,498
831,РP,USUAL,1,10.82,2016-02-21,2017-11-17,20,0,1,1,0,0,Chloe L.,Jerry H.,635
832,MM,STRAT,0,2.21,2014-10-22,2015-06-20,7,0,1,1,1,0,Charlie S.,Dave P.,241
833,MM,STRAT,0,3.59,2014-01-07,2014-09-09,8,0,0,1,0,0,William T.,Brad P.,245
834,MM,STRAT,0,1.11,2015-10-29,2018-05-24,30,1,0,1,0,0,Chloe L.,Jerry H.,938
835,РP,USUAL,0,1.8,2015-12-26,2017-11-24,22,0,1,1,0,0,William T.,Dave P.,699
836,OB,STRAT,0,2.75,2015-04-17,2016-12-29,20,0,1,1,1,0,Joseph N.,Jerry H.,622
837,MM,STRAT,0,1.56,2016-01-10,2016-03-21,2,0,0,1,1,0,William T.,Fred В.,71
838,KR,USUAL,0,1.01,2015-08-03,2016-10-09,14,0,1,1,1,0,Harry D.,Jerry H.,433
839,РP,STRAT,0,1.41,2020-05-04,2021-01-01,7,0,1,1,0,0,Charlie S.,Bill E.,242
840,MM,USUAL,0,1.21,2014-07-12,2015-06-04,10,0,0,0,1,0,William T.,Jerry H.,327
841,UP,USUAL,0,2.3,2015-12-07,2016-09-08,9,0,1,1,1,0,Ethan K.,Dave P.,276
842,MM,USUAL,0,1.01,2015-06-17,2016-09-06,14,0,1,1,0,0,William T.,Jerry H.,447
843,MM,USUAL,0,3.54,2015-03-01,2018-01-14,34,1,1,1,0,0,Charlie S.,Jerry H.,1050
844,OB,STRAT,1,9.17,2015-08-10,2015-12-17,4,0,1,1,0,0,Jacob G.,Dave P.,129
845,OB,USUAL,0,1.98,2013-12-09,2014-11-21,11,0,1,1,1,0,Noah O.,Chris K.,347
846,UB,USUAL,0,1.01,2015-04-12,2016-05-31,13,0,1,1,1,0,Oscar E.,Dave P.,415
847,FI,USUAL,0,2.1,2014-11-02,2016-06-25,19,0,1,1,1,0,James D.,Michael J.,601
848,MM,STRAT,0,1.01,2018-06-12,2019-09-01,14,0,1,1,1,0,Alfie R.,Chris K.,446
849,РP,USUAL,0,1.61,2015-05-30,2017-02-08,20,0,1,0,0,0,George H.,Fred В.,620
850,РP,STRAT,0,2.07,2015-08-16,2018-01-14,28,0,1,1,1,0,Noah O.,Dave P.,882
851,MM,USUAL,0,1.03,2014-12-24,2018-01-30,37,1,1,1,1,0,William T.,Jerry H.,1133
852,SР,STRAT,0,2.33,2014-07-04,2015-08-20,13,0,1,1,0,0,William T.,Chris K.,412
853,MM,STRAT,0,1.01,2015-03-16,2021-08-15,77,1,0,1,0,0,Jacob G.,Dave P.,2344
854,РP,USUAL,0,2.37,2015-04-10,2017-10-10,30,1,1,1,1,0,Jack V.,Jerry H.,914
855,MM,USUAL,0,2.45,2014-12-26,2015-09-12,8,0,1,1,1,0,Isabelle U.,Martin S.,260
856,MM,USUAL,0,1.01,2016-12-05,2017-02-14,2,0,0,1,1,0,Charlie S.,Michael J.,71
857,MM,USUAL,0,1.18,2016-03-26,2018-04-19,24,0,1,1,0,0,Ethan K.,Jerry H.,754
858,OB,USUAL,0,1.76,2017-10-22,2018-03-16,4,0,1,1,1,0,Jacob G.,Dave P.,145
859,UB,USUAL,0,1.89,2015-07-12,2016-03-22,8,0,1,1,0,0,Harry D.,Dave P.,254
860,MM,STRAT,0,1.02,2015-09-29,2017-06-21,20,0,0,1,1,0,Chloe L.,Martin S.,631
861,РP,USUAL,0,1.03,2015-04-05,2016-02-11,10,0,1,1,0,0,Bethany S.,Dave P.,312
862,UP,USUAL,0,2.04,2015-06-12,2017-02-04,19,0,1,1,0,0,William T.,Chris K.,603
863,MM,STRAT,0,1.23,2014-10-24,2017-12-31,38,1,1,1,0,0,Oscar E.,Jerry H.,1164
864,MM,USUAL,0,3.18,2014-10-28,2015-09-05,10,0,1,1,1,0,William T.,Jerry H.,312
865,OB,USUAL,0,1.01,2015-02-12,2015-07-01,4,0,1,1,1,0,Oscar E.,Jerry H.,139
866,MM,STRAT,0,1.55,2015-09-27,2016-11-20,13,0,0,1,0,0,William T.,Jerry H.,420
867,OB,USUAL,0,2.87,2014-12-27,2016-01-16,12,0,1,1,1,0,Freya P.,Fred В.,385
868,FI,STRAT,0,1.01,2014-11-28,2016-07-06,19,0,1,1,0,0,George H.,Dave P.,586
869,UB,USUAL,0,1.01,2024-01-06,2024-07-19,6,0,1,1,1,0,Joshua I.,Martin S.,195
870,РP,USUAL,0,2.32,2014-08-28,2016-02-01,17,0,0,1,1,0,Ethan K.,Fred В.,522
871,MM,USUAL,0,1.12,2015-02-13,2019-06-21,52,1,1,1,1,0,William T.,Jerry H.,1589
872,MM,USUAL,0,1.67,2016-05-07,2016-11-23,6,0,0,1,1,0,Joshua I.,Jerry H.,200
873,РP,STRAT,0,1.01,2016-09-28,2018-07-28,21,0,1,1,0,0,William T.,Jerry H.,668
874,UP,USUAL,0,2.43,2015-06-06,2017-08-15,26,0,0,1,1,0,Paige H.,Michael J.,801
875,РP,USUAL,0,1.01,2014-11-30,2015-11-05,11,0,0,1,1,0,Harry D.,Michael J.,340
876,MM,USUAL,0,1.01,2017-06-02,2019-01-27,19,0,1,1,1,0,Chloe L.,Dave P.,604
877,UB,STRAT,0,1.01,2016-09-26,2019-02-19,28,0,1,1,1,0,Alfie R.,Jerry H.,876
878,РP,USUAL,0,1.3,2015-06-11,2015-12-27,6,0,1,0,1,0,Oscar E.,Chris K.,199
879,РP,STRAT,0,1.05,2015-08-28,2016-03-14,6,0,1,1,1,0,Maryam E.,Dave P.,199
880,РP,STRAT,0,1.06,2016-07-10,2020-08-30,49,1,1,1,1,0,William T.,Dave P.,1512
881,MM,USUAL,0,1.51,2018-09-28,2019-09-16,11,0,0,1,1,0,William T.,Fred В.,353
882,MM,STRAT,0,1.1,2015-04-14,2016-01-01,8,0,1,1,1,0,George H.,Jerry H.,262
883,MM,STRAT,0,1.01,2019-02-11,2020-08-01,17,0,1,1,1,0,Joseph N.,Martin S.,537
884,РP,USUAL,0,1.19,2016-05-25,2016-08-26,3,0,1,1,1,0,Chloe L.,Jerry H.,93
885,MM,USUAL,0,1.63,2015-03-26,2016-10-07,18,0,0,1,1,0,Heidi P.,Jerry H.,561
886,MM,USUAL,0,1.08,2015-03-10,2016-12-06,20,0,0,1,1,0,Noah O.,Fred В.,637
887,РP,STRAT,0,1.3,2015-07-22,2016-11-03,15,0,1,1,1,0,Alfie R.,Chris K.,470
888,РP,USUAL,0,1.44,2015-09-11,2018-02-15,29,0,1,1,1,0,Scarlett Y.,Michael J.,888
889,SР,USUAL,0,2.2,2015-02-23,2015-05-05,2,0,1,1,1,0,William T.,Jerry H.,71
890,KR,USUAL,0,1.38,2016-01-30,2017-06-10,16,0,1,1,1,0,Samuel.J.,Michael J.,497
891,OB,USUAL,0,1.11,2014-11-20,2017-07-06,31,1,1,1,0,0,Joseph N.,Michael J.,959
892,РP,USUAL,0,1.84,2021-03-24,2023-01-21,21,0,1,1,0,0,William T.,Dave P.,668
893,MM,USUAL,0,1.29,2015-05-17,2018-01-27,32,1,1,1,1,0,Maryam E.,Brad P.,986
894,РP,USUAL,0,1.14,2016-04-05,2017-06-14,14,0,0,1,1,0,Jacob G.,Dave P.,435
895,MM,USUAL,0,1.07,2014-11-06,2015-04-06,4,0,1,1,1,0,Oscar E.,Dave P.,151
896,РP,USUAL,0,1.5,2016-04-01,2017-05-11,13,0,0,1,1,0,William T.,Michael J.,405
897,MM,USUAL,0,1.01,2015-05-19,2020-12-21,67,1,0,1,1,0,Maryam E.,Dave P.,2043
898,РP,USUAL,1,6.14,2016-05-19,2016-07-29,2,0,0,1,0,0,Bethany S.,Martin S.,71
899,MM,STRAT,0,1.47,2014-10-29,2019-01-18,50,1,1,1,1,0,Harry D.,Jerry H.,1542
900,РP,USUAL,0,2.37,2015-07-22,2016-07-30,12,0,0,1,1,0,George H.,Jerry H.,374
901,UP,STRAT,0,4.05,2014-11-15,2015-10-14,10,0,1,1,1,0,Oscar E.,Martin S.,333
902,РP,STRAT,0,1.01,2016-01-14,2019-01-07,35,1,0,1,1,0,Joseph N.,Fred В.,1089
903,MM,USUAL,0,2.86,2013-12-21,2014-09-22,9,0,1,1,1,0,Freya P.,Martin S.,275
904,KR,USUAL,0,1.57,2015-08-14,2016-11-11,14,0,1,1,0,0,Joseph N.,Dave P.,455
905,MM,STRAT,0,1.32,2015-01-27,2016-01-03,11,0,0,1,1,0,Charlie S.,Fred В.,341
906,FI,USUAL,0,3.02,2014-10-05,2015-03-12,5,0,1,1,1,0,William T.,Jerry H.,158
907,MM,USUAL,0,1.01,2014-05-22,2020-10-21,77,1,1,1,1,0,Charlie S.,Jerry H.,2344
908,MM,STRAT,0,1.06,2014-12-24,2015-08-08,7,0,1,1,1,0,Phoebe F.,Dave P.,227
909,MM,USUAL,0,1.3,2015-10-12,2016-01-20,3,0,1,1,1,0,William T.,Martin S.,100
910,UP,USUAL,0,1.07,2015-09-08,2017-01-14,16,0,1,1,1,0,Joseph N.,Martin S.,494
911,KR,USUAL,0,2.82,2015-06-30,2015-09-09,2,0,0,1,1,0,Charlie S.,Martin S.,71
912,KR,STRAT,0,1.01,2015-04-13,2016-08-25,16,0,1,1,1,0,Joshua I.,Martin S.,500
913,РP,USUAL,0,1.07,2019-03-13,2019-08-20,5,0,0,0,1,0,Joshua I.,Jerry H.,160
914,OB,USUAL,0,1.01,2015-02-16,2017-01-06,22,0,1,1,1,0,Paige H.,Jerry H.,690
915,FI,USUAL,0,1.08,2015-08-07,2016-06-17,10,0,1,1,1,0,Jacob G.,Chris K.,315
916,FI,USUAL,0,1.02,2015-09-11,2018-06-28,33,1,1,1,1,0,Oscar E.,Jerry H.,1021
917,SР,USUAL,0,1.02,2017-08-17,2018-02-12,5,0,1,1,1,0,Isabelle U.,Dave P.,179
918,РP,USUAL,0,1.15,2015-01-23,2018-05-26,40,1,1,1,1,0,Bethany S.,Jerry H.,1219
919,РP,STRAT,0,1.53,2014-08-24,2015-09-10,12,0,1,1,1,0,Harry D.,Chris K.,382
920,MM,USUAL,0,1.04,2017-03-23,2017-10-07,6,0,1,1,1,0,William T.,Dave P.,198
921,SР,STRAT,0,1.01,2015-10-30,2022-03-31,77,1,1,1,1,0,Oscar E.,Chris K.,2344
922,OB,STRAT,0,2.62,2015-08-01,2015-12-03,4,0,1,1,0,0,Alfie R.,Gordon D.,124
923,РP,USUAL,0,2.28,2015-05-21,2021-01-12,67,1,0,1,1,0,William T.,Dave P.,2063
924,РP,USUAL,0,1.44,2018-08-12,2020-11-13,27,0,1,1,1,0,William T.,Martin S.,824
925,РP,USUAL,0,1.01,2015-08-25,2016-04-03,7,0,1,1,1,0,William T.,Dave P.,222
926,РP,USUAL,0,1.5,2018-10-05,2019-05-25,7,0,1,1,0,0,Paige H.,Dave P.,232
927,MM,USUAL,0,1.87,2016-10-10,2023-02-28,76,1,0,1,1,0,Paige H.,Chris K.,2332
928,OB,USUAL,0,1.01,2014-09-18,2021-02-17,77,1,1,1,1,0,William T.,Dave P.,2344
929,РP,USUAL,0,1.01,2015-03-14,2015-07-20,4,0,1,1,1,0,Joshua I.,Dave P.,128
930,FI,USUAL,0,1.03,2015-05-18,2016-06-10,12,0,0,1,1,0,Samuel.J.,Dave P.,389
931,РP,USUAL,1,10.89,2016-08-08,2017-05-12,9,0,0,1,1,0,Oscar E.,Jerry H.,277
932,OB,USUAL,0,1.67,2021-08-18,2022-01-04,4,0,1,1,1,0,Harry D.,Jerry H.,139
933,РP,USUAL,0,2.18,2015-08-19,2017-08-06,23,0,1,1,0,0,Harry D.,Dave P.,718
934,РP,STRAT,0,2.93,2015-01-18,2015-12-24,11,0,1,1,1,0,George H.,Dave P.,340
935,SР,STRAT,0,1.88,2015-10-04,2017-03-06,17,0,1,1,1,0,Samuel.J.,Jerry H.,519
936,РP,STRAT,0,1.01,2014-10-07,2016-05-03,18,0,1,1,1,0,William T.,Martin S.,574
937,FI,USUAL,0,1.06,2015-08-25,2015-12-21,3,0,1,1,1,0,Samuel.J.,Martin S.,118
938,MM,USUAL,0,1.98,2014-06-20,2015-09-06,14,0,0,1,1,0,Paige H.,Jerry H.,443
939,РP,USUAL,0,2.6,2015-01-31,2016-04-09,14,0,1,1,1,0,William T.,Dave P.,434
940,MM,USUAL,0,1.01,2014-04-12,2017-04-20,36,1,1,1,1,0,Ethan K.,Chris K.,1104
941,MM,USUAL,0,1.01,2016-01-16,2016-06-04,4,0,1,1,0,0,Harry D.,Martin S.,140
942,РP,STRAT,0,1.02,2015-04-02,2017-01-11,21,0,1,1,1,0,Scarlett Y.,Jerry H.,650
943,MM,USUAL,0,3.05,2014-12-24,2015-06-06,5,0,1,0,1,0,Chloe L.,Dave P.,164
944,SР,USUAL,0,2.29,2015-01-18,2015-10-03,8,0,0,1,0,0,Ethan K.,Dave P.,258
945,FI,USUAL,0,1.13,2017-11-06,2018-02-26,3,0,1,1,0,0,Scarlett Y.,Dave P.,112
946,MM,USUAL,0,1.42,2016-03-08,2016-06-12,3,0,0,1,1,0,Noah O.,Dave P.,96
947,FI,USUAL,0,2.26,2015-12-22,2019-01-31,37,1,0,1,1,0,Chloe L.,Jerry H.,1136
948,MM,STRAT,0,1.46,2015-05-20,2016-10-13,16,0,1,1,1,0,Joshua I.,Dave P.,512
949,MM,STRAT,0,3.69,2015-06-16,2016-02-19,8,0,1,1,1,0,Bethany S.,Martin S.,248
950,MM,USUAL,1,10.89,2015-05-25,2016-12-05,18,0,1,1,1,0,George H.,Jerry H.,560
951,РP,USUAL,0,1.13,2015-10-23,2016-01-24,3,0,0,1,1,0,Thomas M.,Jerry H.,93
952,РP,USUAL,0,2.45,2014-10-06,2015-02-17,4,0,1,1,1,0,Freya P.,Martin S.,134
953,UB,USUAL,0,1.54,2018-03-25,2019-03-14,11,0,0,1,1,0,Joseph N.,Martin S.,354
954,РP,USUAL,0,2.24,2015-07-25,2016-09-20,13,0,0,0,1,0,William T.,Chris K.,423
955,UB,USUAL,0,1.83,2017-02-15,2018-06-03,15,0,1,1,1,0,William T.,Dave P.,473
956,РP,USUAL,0,1.05,2015-08-26,2016-12-03,15,0,1,0,0,0,William T.,Jerry H.,465
957,SР,USUAL,0,2.17,2015-02-11,2018-08-14,42,1,1,1,1,0,Alfie R.,Jerry H.,1280
958,SР,USUAL,0,1.67,2015-02-27,2017-03-30,25,0,1,1,1,0,William T.,Jerry H.,762
959,OB,USUAL,0,1.01,2015-08-02,2016-03-26,7,0,1,1,1,0,Phoebe F.,Dave P.,237
960,РP,STRAT,0,1.13,2014-05-22,2015-08-21,14,0,1,0,1,0,Ethan K.,Jerry H.,456
961,РP,USUAL,0,1.01,2014-12-17,2021-05-18,77,1,1,1,1,0,Joshua I.,Martin S.,2344
962,РP,USUAL,0,1.94,2014-06-04,2020-03-18,69,1,1,1,0,0,James D.,Martin S.,2114
963,OB,STRAT,0,1.59,2018-04-10,2018-12-13,8,0,1,1,1,0,Isabelle U.,Chris K.,247
964,РP,USUAL,0,1.54,2014-12-31,2020-04-07,63,1,1,1,1,0,Charlie S.,Jerry H.,1924
965,РP,USUAL,0,1.39,2015-05-17,2015-10-27,5,0,1,0,0,0,Samuel.J.,Dave P.,163
966,MM,STRAT,0,1.01,2015-04-14,2017-06-04,25,0,1,1,0,0,Samuel.J.,Jerry H.,782
967,РP,USUAL,0,1.26,2015-03-16,2015-11-10,7,0,0,1,0,0,Ellie E.,Dave P.,239
968,РP,USUAL,0,1.5,2016-05-10,2016-10-28,5,0,1,1,1,0,Oscar E.,Michael J.,171
969,РP,STRAT,0,1.09,2014-01-28,2015-05-09,15,0,1,1,0,0,Joshua I.,Fred В.,466
970,MM,USUAL,0,1.52,2014-05-01,2015-12-26,19,0,1,1,1,0,Bethany S.,Jerry H.,604
971,MM,STRAT,0,1.38,2014-12-09,2015-09-18,9,0,0,1,1,0,Chloe L.,Fred В.,283
972,MM,USUAL,0,1.01,2015-02-03,2015-09-08,7,0,1,1,1,0,Jacob G.,Chris K.,217
973,РP,USUAL,0,2.36,2015-08-20,2016-06-01,9,0,1,1,0,0,George H.,Jerry H.,286
974,UP,USUAL,0,1.01,2016-02-26,2016-11-20,8,0,1,1,1,0,James D.,Martin S.,268
975,OB,USUAL,1,10.89,2015-05-10,2016-02-15,9,0,1,1,1,0,Ellie E.,Jerry H.,281
976,OB,USUAL,0,3.55,2014-10-25,2015-08-31,10,0,1,1,1,0,Jack V.,Martin S.,310
977,РP,USUAL,0,2.23,2015-08-26,2020-03-10,54,1,1,1,0,0,Paige H.,Jerry H.,1658
